RxPackets;RxTime;RxId;TxId;TxTime;xPos;yPos
655;3193;5;cam data : 6;3189;78;15
656;3193;7;cam data : 6;3189;78;15
657;3193;8;cam data : 6;3189;78;15
658;3219;-1;cam data : 0;3215;65;54
659;3219;1;cam data : 0;3215;65;54
660;3219;2;cam data : 0;3215;65;54
661;3219;3;cam data : 0;3215;65;54
662;3219;4;cam data : 0;3215;65;54
663;3219;5;cam data : 0;3215;65;54
664;3219;6;cam data : 0;3215;65;54
665;3219;7;cam data : 0;3215;65;54
666;3219;8;cam data : 0;3215;65;54
667;3222;0;cam data : -1;3218;66;72
668;3222;1;cam data : -1;3218;66;72
669;3222;2;cam data : -1;3218;66;72
670;3222;3;cam data : -1;3218;66;72
671;3222;4;cam data : -1;3218;66;72
672;3222;5;cam data : -1;3218;66;72
673;3222;6;cam data : -1;3218;66;72
674;3222;7;cam data : -1;3218;66;72
675;3222;8;cam data : -1;3218;66;72
676;3237;-1;cam data : 8;3233;86;96
677;3237;0;cam data : 8;3233;86;96
678;3237;1;cam data : 8;3233;86;96
679;3237;2;cam data : 8;3233;86;96
680;3237;3;cam data : 8;3233;86;96
681;3237;4;cam data : 8;3233;86;96
682;3237;5;cam data : 8;3233;86;96
683;3237;6;cam data : 8;3233;86;96
684;3237;7;cam data : 8;3233;86;96
685;3243;-1;cam data : 5;3239;31;25
686;3243;0;cam data : 5;3239;31;25
687;3243;1;cam data : 5;3239;31;25
688;3243;2;cam data : 5;3239;31;25
689;3243;3;cam data : 5;3239;31;25
690;3243;4;cam data : 5;3239;31;25
691;3243;6;cam data : 5;3239;31;25
692;3243;7;cam data : 5;3239;31;25
693;3243;8;cam data : 5;3239;31;25
694;3244;-1;cam data : 4;3240;59;25
695;3244;0;cam data : 4;3240;59;25
696;3244;1;cam data : 4;3240;59;25
697;3244;2;cam data : 4;3240;59;25
698;3244;3;cam data : 4;3240;59;25
699;3244;5;cam data : 4;3240;59;25
700;3244;6;cam data : 4;3240;59;25
701;3244;7;cam data : 4;3240;59;25
702;3244;8;cam data : 4;3240;59;25
703;3258;-1;cam data : 1;3254;71;52
704;3258;0;cam data : 1;3254;71;52
705;3258;2;cam data : 1;3254;71;52
706;3258;3;cam data : 1;3254;71;52
707;3258;4;cam data : 1;3254;71;52
708;3258;5;cam data : 1;3254;71;52
709;3258;6;cam data : 1;3254;71;52
710;3258;7;cam data : 1;3254;71;52
711;3258;8;cam data : 1;3254;71;52
712;3267;-1;cam data : 3;3263;17;55
713;3267;0;cam data : 3;3263;17;55
714;3267;1;cam data : 3;3263;17;55
715;3267;2;cam data : 3;3263;17;55
716;3267;4;cam data : 3;3263;17;55
717;3267;5;cam data : 3;3263;17;55
718;3267;6;cam data : 3;3263;17;55
719;3267;7;cam data : 3;3263;17;55
720;3267;8;cam data : 3;3263;17;55
721;3277;-1;cam data : 7;3273;42;76
722;3277;0;cam data : 7;3273;42;76
723;3277;1;cam data : 7;3273;42;76
724;3277;2;cam data : 7;3273;42;76
725;3277;3;cam data : 7;3273;42;76
726;3277;4;cam data : 7;3273;42;76
727;3277;5;cam data : 7;3273;42;76
728;3277;6;cam data : 7;3273;42;76
729;3277;8;cam data : 7;3273;42;76
730;3279;-1;cam data : 2;3275;5;26
731;3279;0;cam data : 2;3275;5;26
732;3279;1;cam data : 2;3275;5;26
733;3279;3;cam data : 2;3275;5;26
734;3279;4;cam data : 2;3275;5;26
735;3279;5;cam data : 2;3275;5;26
736;3279;6;cam data : 2;3275;5;26
737;3279;7;cam data : 2;3275;5;26
738;3279;8;cam data : 2;3275;5;26
739;3293;-1;cam data : 6;3289;78;15
740;3293;0;cam data : 6;3289;78;15
741;3293;1;cam data : 6;3289;78;15
742;3293;2;cam data : 6;3289;78;15
743;3293;3;cam data : 6;3289;78;15
744;3293;4;cam data : 6;3289;78;15
745;3293;5;cam data : 6;3289;78;15
746;3293;7;cam data : 6;3289;78;15
747;3293;8;cam data : 6;3289;78;15
748;3319;-1;cam data : 0;3315;65;54
749;3319;1;cam data : 0;3315;65;54
750;3319;2;cam data : 0;3315;65;54
751;3319;3;cam data : 0;3315;65;54
752;3319;4;cam data : 0;3315;65;54
753;3319;5;cam data : 0;3315;65;54
754;3319;6;cam data : 0;3315;65;54
755;3319;7;cam data : 0;3315;65;54
756;3319;8;cam data : 0;3315;65;54
757;3322;0;cam data : -1;3318;66;72
758;3322;1;cam data : -1;3318;66;72
759;3322;2;cam data : -1;3318;66;72
760;3322;3;cam data : -1;3318;66;72
761;3322;4;cam data : -1;3318;66;72
762;3322;5;cam data : -1;3318;66;72
763;3322;6;cam data : -1;3318;66;72
764;3322;7;cam data : -1;3318;66;72
765;3322;8;cam data : -1;3318;66;72
766;3337;-1;cam data : 8;3333;86;96
767;3337;0;cam data : 8;3333;86;96
768;3337;1;cam data : 8;3333;86;96
769;3337;2;cam data : 8;3333;86;96
770;3337;3;cam data : 8;3333;86;96
771;3337;4;cam data : 8;3333;86;96
772;3337;5;cam data : 8;3333;86;96
773;3337;6;cam data : 8;3333;86;96
774;3337;7;cam data : 8;3333;86;96
775;3343;-1;cam data : 5;3339;31;25
776;3343;0;cam data : 5;3339;31;25
777;3343;1;cam data : 5;3339;31;25
778;3343;2;cam data : 5;3339;31;25
779;3343;3;cam data : 5;3339;31;25
780;3343;4;cam data : 5;3339;31;25
781;3343;6;cam data : 5;3339;31;25
782;3343;7;cam data : 5;3339;31;25
783;3343;8;cam data : 5;3339;31;25
784;3344;-1;cam data : 4;3340;59;25
785;3344;0;cam data : 4;3340;59;25
786;3344;1;cam data : 4;3340;59;25
787;3344;2;cam data : 4;3340;59;25
788;3344;3;cam data : 4;3340;59;25
789;3344;5;cam data : 4;3340;59;25
790;3344;6;cam data : 4;3340;59;25
791;3344;7;cam data : 4;3340;59;25
792;3344;8;cam data : 4;3340;59;25
793;3358;-1;cam data : 1;3354;71;52
794;3358;0;cam data : 1;3354;71;52
795;3358;2;cam data : 1;3354;71;52
796;3358;3;cam data : 1;3354;71;52
797;3358;4;cam data : 1;3354;71;52
798;3358;5;cam data : 1;3354;71;52
799;3358;6;cam data : 1;3354;71;52
800;3358;7;cam data : 1;3354;71;52
801;3358;8;cam data : 1;3354;71;52
802;3367;-1;cam data : 3;3363;17;55
803;3367;0;cam data : 3;3363;17;55
804;3367;1;cam data : 3;3363;17;55
805;3367;2;cam data : 3;3363;17;55
806;3367;4;cam data : 3;3363;17;55
807;3367;5;cam data : 3;3363;17;55
808;3367;6;cam data : 3;3363;17;55
809;3367;7;cam data : 3;3363;17;55
810;3367;8;cam data : 3;3363;17;55
811;3377;-1;cam data : 7;3373;42;76
812;3377;0;cam data : 7;3373;42;76
813;3377;1;cam data : 7;3373;42;76
814;3377;2;cam data : 7;3373;42;76
815;3377;3;cam data : 7;3373;42;76
816;3377;4;cam data : 7;3373;42;76
817;3377;5;cam data : 7;3373;42;76
818;3377;6;cam data : 7;3373;42;76
819;3377;8;cam data : 7;3373;42;76
820;3379;-1;cam data : 2;3375;5;26
821;3379;0;cam data : 2;3375;5;26
822;3379;1;cam data : 2;3375;5;26
823;3379;3;cam data : 2;3375;5;26
824;3379;4;cam data : 2;3375;5;26
825;3379;5;cam data : 2;3375;5;26
826;3379;6;cam data : 2;3375;5;26
827;3379;7;cam data : 2;3375;5;26
828;3379;8;cam data : 2;3375;5;26
829;3393;-1;cam data : 6;3389;78;15
830;3393;0;cam data : 6;3389;78;15
831;3393;1;cam data : 6;3389;78;15
832;3393;2;cam data : 6;3389;78;15
833;3393;3;cam data : 6;3389;78;15
834;3393;4;cam data : 6;3389;78;15
835;3393;5;cam data : 6;3389;78;15
836;3393;7;cam data : 6;3389;78;15
837;3393;8;cam data : 6;3389;78;15
838;3419;-1;cam data : 0;3415;65;54
839;3419;1;cam data : 0;3415;65;54
840;3419;2;cam data : 0;3415;65;54
841;3419;3;cam data : 0;3415;65;54
842;3419;4;cam data : 0;3415;65;54
843;3419;5;cam data : 0;3415;65;54
844;3419;6;cam data : 0;3415;65;54
845;3419;7;cam data : 0;3415;65;54
846;3419;8;cam data : 0;3415;65;54
847;3422;0;cam data : -1;3418;66;72
848;3422;1;cam data : -1;3418;66;72
849;3422;2;cam data : -1;3418;66;72
850;3422;3;cam data : -1;3418;66;72
851;3422;4;cam data : -1;3418;66;72
852;3422;5;cam data : -1;3418;66;72
853;3422;6;cam data : -1;3418;66;72
854;3422;7;cam data : -1;3418;66;72
855;3422;8;cam data : -1;3418;66;72
856;3437;-1;cam data : 8;3433;86;96
857;3437;0;cam data : 8;3433;86;96
858;3437;1;cam data : 8;3433;86;96
859;3437;2;cam data : 8;3433;86;96
860;3437;3;cam data : 8;3433;86;96
861;3437;4;cam data : 8;3433;86;96
862;3437;5;cam data : 8;3433;86;96
863;3437;6;cam data : 8;3433;86;96
864;3437;7;cam data : 8;3433;86;96
865;3443;-1;cam data : 5;3439;31;25
866;3443;0;cam data : 5;3439;31;25
867;3443;1;cam data : 5;3439;31;25
868;3443;2;cam data : 5;3439;31;25
869;3443;3;cam data : 5;3439;31;25
870;3443;4;cam data : 5;3439;31;25
871;3443;6;cam data : 5;3439;31;25
872;3443;7;cam data : 5;3439;31;25
873;3443;8;cam data : 5;3439;31;25
874;3444;-1;cam data : 4;3440;59;25
875;3444;0;cam data : 4;3440;59;25
876;3444;1;cam data : 4;3440;59;25
877;3444;2;cam data : 4;3440;59;25
878;3444;3;cam data : 4;3440;59;25
879;3444;5;cam data : 4;3440;59;25
880;3444;6;cam data : 4;3440;59;25
881;3444;7;cam data : 4;3440;59;25
882;3444;8;cam data : 4;3440;59;25
883;3458;-1;cam data : 1;3454;71;52
884;3458;0;cam data : 1;3454;71;52
885;3458;2;cam data : 1;3454;71;52
886;3458;3;cam data : 1;3454;71;52
887;3458;4;cam data : 1;3454;71;52
888;3458;5;cam data : 1;3454;71;52
889;3458;6;cam data : 1;3454;71;52
890;3458;7;cam data : 1;3454;71;52
891;3458;8;cam data : 1;3454;71;52
892;3463;-1;cam data : 1;3459;71;52
893;3463;0;cam data : 1;3459;71;52
894;3463;2;cam data : 1;3459;71;52
895;3463;3;cam data : 1;3459;71;52
896;3463;4;cam data : 1;3459;71;52
897;3463;5;cam data : 1;3459;71;52
898;3463;6;cam data : 1;3459;71;52
899;3463;7;cam data : 1;3459;71;52
900;3463;8;cam data : 1;3459;71;52
901;3467;-1;cam data : 3;3463;17;55
902;3467;0;cam data : 3;3463;17;55
903;3467;1;cam data : 3;3463;17;55
904;3467;2;cam data : 3;3463;17;55
905;3467;4;cam data : 3;3463;17;55
906;3467;5;cam data : 3;3463;17;55
907;3467;6;cam data : 3;3463;17;55
908;3467;7;cam data : 3;3463;17;55
909;3467;8;cam data : 3;3463;17;55
910;3477;-1;cam data : 7;3473;42;76
911;3477;0;cam data : 7;3473;42;76
912;3477;1;cam data : 7;3473;42;76
913;3477;2;cam data : 7;3473;42;76
914;3477;3;cam data : 7;3473;42;76
915;3477;4;cam data : 7;3473;42;76
916;3477;5;cam data : 7;3473;42;76
917;3477;6;cam data : 7;3473;42;76
918;3477;8;cam data : 7;3473;42;76
919;3479;-1;cam data : 2;3475;5;26
920;3479;0;cam data : 2;3475;5;26
921;3479;1;cam data : 2;3475;5;26
922;3479;3;cam data : 2;3475;5;26
923;3479;4;cam data : 2;3475;5;26
924;3479;5;cam data : 2;3475;5;26
925;3479;6;cam data : 2;3475;5;26
926;3479;7;cam data : 2;3475;5;26
927;3479;8;cam data : 2;3475;5;26
928;3493;-1;cam data : 6;3489;78;15
929;3493;0;cam data : 6;3489;78;15
930;3493;1;cam data : 6;3489;78;15
931;3493;2;cam data : 6;3489;78;15
932;3493;3;cam data : 6;3489;78;15
933;3493;4;cam data : 6;3489;78;15
934;3493;5;cam data : 6;3489;78;15
935;3493;7;cam data : 6;3489;78;15
936;3493;8;cam data : 6;3489;78;15
937;3519;-1;cam data : 0;3515;65;54
938;3519;1;cam data : 0;3515;65;54
939;3519;2;cam data : 0;3515;65;54
940;3519;3;cam data : 0;3515;65;54
941;3519;4;cam data : 0;3515;65;54
942;3519;5;cam data : 0;3515;65;54
943;3519;6;cam data : 0;3515;65;54
944;3519;7;cam data : 0;3515;65;54
945;3519;8;cam data : 0;3515;65;54
946;3522;0;cam data : -1;3518;66;72
947;3522;1;cam data : -1;3518;66;72
948;3522;2;cam data : -1;3518;66;72
949;3522;3;cam data : -1;3518;66;72
950;3522;4;cam data : -1;3518;66;72
951;3522;5;cam data : -1;3518;66;72
952;3522;6;cam data : -1;3518;66;72
953;3522;7;cam data : -1;3518;66;72
954;3522;8;cam data : -1;3518;66;72
955;3537;-1;cam data : 8;3533;86;96
956;3537;0;cam data : 8;3533;86;96
957;3537;1;cam data : 8;3533;86;96
958;3537;2;cam data : 8;3533;86;96
959;3537;3;cam data : 8;3533;86;96
960;3537;4;cam data : 8;3533;86;96
961;3537;5;cam data : 8;3533;86;96
962;3537;6;cam data : 8;3533;86;96
963;3537;7;cam data : 8;3533;86;96
964;3543;-1;cam data : 5;3539;31;25
965;3543;0;cam data : 5;3539;31;25
966;3543;1;cam data : 5;3539;31;25
967;3543;2;cam data : 5;3539;31;25
968;3543;3;cam data : 5;3539;31;25
969;3543;4;cam data : 5;3539;31;25
970;3543;6;cam data : 5;3539;31;25
971;3543;7;cam data : 5;3539;31;25
972;3543;8;cam data : 5;3539;31;25
973;3544;-1;cam data : 4;3540;59;25
974;3544;0;cam data : 4;3540;59;25
975;3544;1;cam data : 4;3540;59;25
976;3544;2;cam data : 4;3540;59;25
977;3544;3;cam data : 4;3540;59;25
978;3544;5;cam data : 4;3540;59;25
979;3544;6;cam data : 4;3540;59;25
980;3544;7;cam data : 4;3540;59;25
981;3544;8;cam data : 4;3540;59;25
982;3563;-1;cam data : 1;3559;71;52
983;3563;0;cam data : 1;3559;71;52
984;3563;2;cam data : 1;3559;71;52
985;3563;3;cam data : 1;3559;71;52
986;3563;4;cam data : 1;3559;71;52
987;3563;5;cam data : 1;3559;71;52
988;3563;6;cam data : 1;3559;71;52
989;3563;7;cam data : 1;3559;71;52
990;3563;8;cam data : 1;3559;71;52
991;3567;-1;cam data : 3;3563;17;55
992;3567;0;cam data : 3;3563;17;55
993;3567;1;cam data : 3;3563;17;55
994;3567;2;cam data : 3;3563;17;55
995;3567;4;cam data : 3;3563;17;55
996;3567;5;cam data : 3;3563;17;55
997;3567;6;cam data : 3;3563;17;55
998;3567;7;cam data : 3;3563;17;55
999;3567;8;cam data : 3;3563;17;55
1000;3569;0;cam data : -1;3565;66;72
1001;3569;1;cam data : -1;3565;66;72
1002;3569;2;cam data : -1;3565;66;72
1003;3569;3;cam data : -1;3565;66;72
1004;3569;4;cam data : -1;3565;66;72
1005;3569;5;cam data : -1;3565;66;72
1006;3569;6;cam data : -1;3565;66;72
1007;3569;7;cam data : -1;3565;66;72
1008;3569;8;cam data : -1;3565;66;72
1009;3577;-1;cam data : 7;3573;42;76
1010;3577;0;cam data : 7;3573;42;76
1011;3577;1;cam data : 7;3573;42;76
1012;3577;2;cam data : 7;3573;42;76
1013;3577;3;cam data : 7;3573;42;76
1014;3577;4;cam data : 7;3573;42;76
1015;3577;5;cam data : 7;3573;42;76
1016;3577;6;cam data : 7;3573;42;76
1017;3577;8;cam data : 7;3573;42;76
1018;3579;-1;cam data : 2;3575;5;26
1019;3579;0;cam data : 2;3575;5;26
1020;3579;1;cam data : 2;3575;5;26
1021;3579;3;cam data : 2;3575;5;26
1022;3579;4;cam data : 2;3575;5;26
1023;3579;5;cam data : 2;3575;5;26
1024;3579;6;cam data : 2;3575;5;26
1025;3579;7;cam data : 2;3575;5;26
1026;3579;8;cam data : 2;3575;5;26
1027;3580;-1;cam data : 5;3576;31;25
1028;3580;0;cam data : 5;3576;31;25
1029;3580;1;cam data : 5;3576;31;25
1030;3580;2;cam data : 5;3576;31;25
1031;3580;3;cam data : 5;3576;31;25
1032;3580;4;cam data : 5;3576;31;25
1033;3580;6;cam data : 5;3576;31;25
1034;3580;7;cam data : 5;3576;31;25
1035;3580;8;cam data : 5;3576;31;25
1036;3593;-1;cam data : 6;3589;78;15
1037;3593;0;cam data : 6;3589;78;15
1038;3593;1;cam data : 6;3589;78;15
1039;3593;2;cam data : 6;3589;78;15
1040;3593;3;cam data : 6;3589;78;15
1041;3593;4;cam data : 6;3589;78;15
1042;3593;5;cam data : 6;3589;78;15
1043;3593;7;cam data : 6;3589;78;15
1044;3593;8;cam data : 6;3589;78;15
1045;3619;-1;cam data : 0;3615;65;54
1046;3619;1;cam data : 0;3615;65;54
1047;3619;2;cam data : 0;3615;65;54
1048;3619;3;cam data : 0;3615;65;54
1049;3619;4;cam data : 0;3615;65;54
1050;3619;5;cam data : 0;3615;65;54
1051;3619;6;cam data : 0;3615;65;54
1052;3619;7;cam data : 0;3615;65;54
1053;3619;8;cam data : 0;3615;65;54
1054;3637;-1;cam data : 8;3633;86;96
1055;3637;0;cam data : 8;3633;86;96
1056;3637;1;cam data : 8;3633;86;96
1057;3637;2;cam data : 8;3633;86;96
1058;3637;3;cam data : 8;3633;86;96
1059;3637;4;cam data : 8;3633;86;96
1060;3637;5;cam data : 8;3633;86;96
1061;3637;6;cam data : 8;3633;86;96
1062;3637;7;cam data : 8;3633;86;96
1063;3644;-1;cam data : 4;3640;59;25
1064;3644;0;cam data : 4;3640;59;25
1065;3644;1;cam data : 4;3640;59;25
1066;3644;2;cam data : 4;3640;59;25
1067;3644;3;cam data : 4;3640;59;25
1068;3644;5;cam data : 4;3640;59;25
1069;3644;6;cam data : 4;3640;59;25
1070;3644;7;cam data : 4;3640;59;25
1071;3644;8;cam data : 4;3640;59;25
1072;3663;-1;cam data : 1;3659;71;52
1073;3663;0;cam data : 1;3659;71;52
1074;3663;2;cam data : 1;3659;71;52
1075;3663;3;cam data : 1;3659;71;52
1076;3663;4;cam data : 1;3659;71;52
1077;3663;5;cam data : 1;3659;71;52
1078;3663;6;cam data : 1;3659;71;52
1079;3663;7;cam data : 1;3659;71;52
1080;3663;8;cam data : 1;3659;71;52
1081;3667;-1;cam data : 3;3663;17;55
1082;3667;0;cam data : 3;3663;17;55
1083;3667;1;cam data : 3;3663;17;55
1084;3667;2;cam data : 3;3663;17;55
1085;3667;4;cam data : 3;3663;17;55
1086;3667;5;cam data : 3;3663;17;55
1087;3667;6;cam data : 3;3663;17;55
1088;3667;7;cam data : 3;3663;17;55
1089;3667;8;cam data : 3;3663;17;55
1090;3669;0;cam data : -1;3665;66;72
1091;3669;1;cam data : -1;3665;66;72
1092;3669;2;cam data : -1;3665;66;72
1093;3669;3;cam data : -1;3665;66;72
1094;3669;4;cam data : -1;3665;66;72
1095;3669;5;cam data : -1;3665;66;72
1096;3669;6;cam data : -1;3665;66;72
1097;3669;7;cam data : -1;3665;66;72
1098;3669;8;cam data : -1;3665;66;72
1099;3677;-1;cam data : 7;3673;42;76
1100;3677;0;cam data : 7;3673;42;76
1101;3677;1;cam data : 7;3673;42;76
1102;3677;2;cam data : 7;3673;42;76
1103;3677;3;cam data : 7;3673;42;76
1104;3677;4;cam data : 7;3673;42;76
1105;3677;5;cam data : 7;3673;42;76
1106;3677;6;cam data : 7;3673;42;76
1107;3677;8;cam data : 7;3673;42;76
1108;3679;-1;cam data : 2;3675;5;26
1109;3679;0;cam data : 2;3675;5;26
1110;3679;1;cam data : 2;3675;5;26
1111;3679;3;cam data : 2;3675;5;26
1112;3679;4;cam data : 2;3675;5;26
1113;3679;5;cam data : 2;3675;5;26
1114;3679;6;cam data : 2;3675;5;26
1115;3679;7;cam data : 2;3675;5;26
1116;3679;8;cam data : 2;3675;5;26
1117;3680;-1;cam data : 5;3676;31;25
1118;3680;0;cam data : 5;3676;31;25
1119;3680;1;cam data : 5;3676;31;25
1120;3680;2;cam data : 5;3676;31;25
1121;3680;3;cam data : 5;3676;31;25
1122;3680;4;cam data : 5;3676;31;25
1123;3680;6;cam data : 5;3676;31;25
1124;3680;7;cam data : 5;3676;31;25
1125;3680;8;cam data : 5;3676;31;25
1126;3693;-1;cam data : 6;3689;78;15
1127;3693;0;cam data : 6;3689;78;15
1128;3693;1;cam data : 6;3689;78;15
1129;3693;2;cam data : 6;3689;78;15
1130;3693;3;cam data : 6;3689;78;15
1131;3693;4;cam data : 6;3689;78;15
1132;3693;5;cam data : 6;3689;78;15
1133;3693;7;cam data : 6;3689;78;15
1134;3693;8;cam data : 6;3689;78;15
1135;3719;-1;cam data : 0;3715;65;54
1136;3719;1;cam data : 0;3715;65;54
1137;3719;2;cam data : 0;3715;65;54
1138;3719;3;cam data : 0;3715;65;54
1139;3719;4;cam data : 0;3715;65;54
1140;3719;5;cam data : 0;3715;65;54
1141;3719;6;cam data : 0;3715;65;54
1142;3719;7;cam data : 0;3715;65;54
1143;3719;8;cam data : 0;3715;65;54
1144;3737;-1;cam data : 8;3733;86;96
1145;3737;0;cam data : 8;3733;86;96
1146;3737;1;cam data : 8;3733;86;96
1147;3737;2;cam data : 8;3733;86;96
1148;3737;3;cam data : 8;3733;86;96
1149;3737;4;cam data : 8;3733;86;96
1150;3737;5;cam data : 8;3733;86;96
1151;3737;6;cam data : 8;3733;86;96
1152;3737;7;cam data : 8;3733;86;96
1153;3744;-1;cam data : 4;3740;59;25
1154;3744;0;cam data : 4;3740;59;25
1155;3744;1;cam data : 4;3740;59;25
1156;3744;2;cam data : 4;3740;59;25
1157;3744;3;cam data : 4;3740;59;25
1158;3744;5;cam data : 4;3740;59;25
1159;3744;6;cam data : 4;3740;59;25
1160;3744;7;cam data : 4;3740;59;25
1161;3744;8;cam data : 4;3740;59;25
1162;3763;-1;cam data : 1;3759;71;52
1163;3763;0;cam data : 1;3759;71;52
1164;3763;2;cam data : 1;3759;71;52
1165;3763;3;cam data : 1;3759;71;52
1166;3763;4;cam data : 1;3759;71;52
1167;3763;5;cam data : 1;3759;71;52
1168;3763;6;cam data : 1;3759;71;52
1169;3763;7;cam data : 1;3759;71;52
1170;3763;8;cam data : 1;3759;71;52
1171;3767;-1;cam data : 3;3763;17;55
1172;3767;0;cam data : 3;3763;17;55
1173;3767;1;cam data : 3;3763;17;55
1174;3767;2;cam data : 3;3763;17;55
1175;3767;4;cam data : 3;3763;17;55
1176;3767;5;cam data : 3;3763;17;55
1177;3767;6;cam data : 3;3763;17;55
1178;3767;7;cam data : 3;3763;17;55
1179;3767;8;cam data : 3;3763;17;55
1180;3769;0;cam data : -1;3765;66;72
1181;3769;1;cam data : -1;3765;66;72
1182;3769;2;cam data : -1;3765;66;72
1183;3769;3;cam data : -1;3765;66;72
1184;3769;4;cam data : -1;3765;66;72
1185;3769;5;cam data : -1;3765;66;72
1186;3769;6;cam data : -1;3765;66;72
1187;3769;7;cam data : -1;3765;66;72
1188;3769;8;cam data : -1;3765;66;72
1189;3777;-1;cam data : 7;3773;42;76
1190;3777;0;cam data : 7;3773;42;76
1191;3777;1;cam data : 7;3773;42;76
1192;3777;2;cam data : 7;3773;42;76
1193;3777;3;cam data : 7;3773;42;76
1194;3777;4;cam data : 7;3773;42;76
1195;3777;5;cam data : 7;3773;42;76
1196;3777;6;cam data : 7;3773;42;76
1197;3777;8;cam data : 7;3773;42;76
1198;3779;-1;cam data : 2;3775;5;26
1199;3779;0;cam data : 2;3775;5;26
1200;3779;1;cam data : 2;3775;5;26
1201;3779;3;cam data : 2;3775;5;26
1202;3779;4;cam data : 2;3775;5;26
1203;3779;5;cam data : 2;3775;5;26
1204;3779;6;cam data : 2;3775;5;26
1205;3779;7;cam data : 2;3775;5;26
1206;3779;8;cam data : 2;3775;5;26
1207;3780;-1;cam data : 5;3776;31;25
1208;3780;0;cam data : 5;3776;31;25
1209;3780;1;cam data : 5;3776;31;25
1210;3780;2;cam data : 5;3776;31;25
1211;3780;3;cam data : 5;3776;31;25
1212;3780;4;cam data : 5;3776;31;25
1213;3780;6;cam data : 5;3776;31;25
1214;3780;7;cam data : 5;3776;31;25
1215;3780;8;cam data : 5;3776;31;25
1216;3793;-1;cam data : 6;3789;78;15
1217;3793;0;cam data : 6;3789;78;15
1218;3793;1;cam data : 6;3789;78;15
1219;3793;2;cam data : 6;3789;78;15
1220;3793;3;cam data : 6;3789;78;15
1221;3793;4;cam data : 6;3789;78;15
1222;3793;5;cam data : 6;3789;78;15
1223;3793;7;cam data : 6;3789;78;15
1224;3793;8;cam data : 6;3789;78;15
1225;3819;-1;cam data : 0;3815;65;54
1226;3819;1;cam data : 0;3815;65;54
1227;3819;2;cam data : 0;3815;65;54
1228;3819;3;cam data : 0;3815;65;54
1229;3819;4;cam data : 0;3815;65;54
1230;3819;5;cam data : 0;3815;65;54
1231;3819;6;cam data : 0;3815;65;54
1232;3819;7;cam data : 0;3815;65;54
1233;3819;8;cam data : 0;3815;65;54
1234;3837;-1;cam data : 8;3833;86;96
1235;3837;0;cam data : 8;3833;86;96
1236;3837;1;cam data : 8;3833;86;96
1237;3837;2;cam data : 8;3833;86;96
1238;3837;3;cam data : 8;3833;86;96
1239;3837;4;cam data : 8;3833;86;96
1240;3837;5;cam data : 8;3833;86;96
1241;3837;6;cam data : 8;3833;86;96
1242;3837;7;cam data : 8;3833;86;96
1243;3844;-1;cam data : 4;3840;59;25
1244;3844;0;cam data : 4;3840;59;25
1245;3844;1;cam data : 4;3840;59;25
1246;3844;2;cam data : 4;3840;59;25
1247;3844;3;cam data : 4;3840;59;25
1248;3844;5;cam data : 4;3840;59;25
1249;3844;6;cam data : 4;3840;59;25
1250;3844;7;cam data : 4;3840;59;25
1251;3844;8;cam data : 4;3840;59;25
1252;3851;-1;cam data : 4;3847;59;25
1253;3851;0;cam data : 4;3847;59;25
1254;3851;1;cam data : 4;3847;59;25
1255;3851;2;cam data : 4;3847;59;25
1256;3851;3;cam data : 4;3847;59;25
1257;3851;5;cam data : 4;3847;59;25
1258;3851;6;cam data : 4;3847;59;25
1259;3851;7;cam data : 4;3847;59;25
1260;3851;8;cam data : 4;3847;59;25
1261;3863;-1;cam data : 1;3859;71;52
1262;3863;0;cam data : 1;3859;71;52
1263;3863;2;cam data : 1;3859;71;52
1264;3863;3;cam data : 1;3859;71;52
1265;3863;4;cam data : 1;3859;71;52
1266;3863;5;cam data : 1;3859;71;52
1267;3863;6;cam data : 1;3859;71;52
1268;3863;7;cam data : 1;3859;71;52
1269;3863;8;cam data : 1;3859;71;52
1270;3867;-1;cam data : 3;3863;17;55
1271;3867;0;cam data : 3;3863;17;55
1272;3867;1;cam data : 3;3863;17;55
1273;3867;2;cam data : 3;3863;17;55
1274;3867;4;cam data : 3;3863;17;55
1275;3867;5;cam data : 3;3863;17;55
1276;3867;6;cam data : 3;3863;17;55
1277;3867;7;cam data : 3;3863;17;55
1278;3867;8;cam data : 3;3863;17;55
