TxPackets;TxTime;TxId;xPos;yPos
31176;35540;5;31;25
31185;35551;8;86;96
31194;35564;-1;66;72
31203;35569;2;5;26
31212;35574;0;65;54
31221;35575;3;17;55
31230;35579;6;78;15
31239;35582;7;42;76
31248;35600;1;71;52
31257;35616;4;59;25
31266;35640;5;31;25
31275;35651;8;86;96
31284;35664;-1;66;72
31293;35669;2;5;26
31302;35674;0;65;54
31311;35675;3;17;55
31320;35679;6;78;15
31329;35682;7;42;76
31338;35700;1;71;52
31347;35710;5;31;25
31356;35716;4;59;25
31365;35751;8;86;96
31374;35764;-1;66;72
31383;35764;3;17;55
31392;35769;2;5;26
31401;35774;0;65;54
31410;35779;6;78;15
31419;35782;7;42;76
31428;35800;1;71;52
31437;35810;5;31;25
31446;35816;4;59;25
31455;35846;7;42;76
31464;35851;8;86;96
31473;35864;-1;66;72
31482;35864;3;17;55
31491;35869;2;5;26
31500;35874;0;65;54
31509;35879;6;78;15
31518;35900;1;71;52
31527;35905;2;5;26
31536;35910;5;31;25
31545;35916;4;59;25
31554;35943;8;86;96
31563;35946;7;42;76
31572;35964;-1;66;72
31581;35964;3;17;55
31590;35974;0;65;54
31599;35979;6;78;15
31608;36000;1;71;52
31617;36005;2;5;26
31626;36010;5;31;25
31635;36016;4;59;25
31644;36043;8;86;96
31653;36046;7;42;76
31662;36064;-1;66;72
31671;36064;3;17;55
31680;36074;0;65;54
31689;36079;6;78;15
31698;36100;1;71;52
31707;36105;2;5;26
31716;36110;5;31;25
31725;36116;4;59;25
31734;36143;8;86;96
31743;36146;7;42;76
31752;36150;4;59;25
31761;36164;-1;66;72
31770;36164;3;17;55
31779;36174;0;65;54
31788;36179;6;78;15
31797;36181;5;31;25
31806;36186;1;71;52
31815;36205;2;5;26
31824;36230;0;65;54
31833;36243;8;86;96
31842;36246;7;42;76
31851;36250;4;59;25
31860;36264;-1;66;72
31869;36264;3;17;55
31878;36279;6;78;15
31887;36281;5;31;25
31896;36286;1;71;52
31905;36305;2;5;26
31914;36327;7;42;76
31923;36330;0;65;54
31932;36343;8;86;96
31941;36350;4;59;25
31950;36364;-1;66;72
31959;36364;3;17;55
31968;36379;6;78;15
31977;36381;5;31;25
31986;36386;1;71;52
31995;36405;2;5;26
32004;36427;7;42;76
32013;36430;0;65;54
32022;36443;8;86;96
32031;36450;4;59;25
32040;36464;-1;66;72
32049;36464;3;17;55
32058;36479;6;78;15
32067;36481;5;31;25
32076;36486;1;71;52
32085;36501;6;78;15
32094;36505;2;5;26
32103;36527;7;42;76
32112;36530;0;65;54
32121;36543;8;86;96
32130;36550;4;59;25
32139;36564;-1;66;72
32148;36564;3;17;55
32157;36581;5;31;25
32166;36586;1;71;52
32175;36601;6;78;15
32184;36605;2;5;26
32193;36627;7;42;76
32202;36630;0;65;54
32211;36639;-1;66;72
32220;36643;8;86;96
32229;36650;4;59;25
32238;36664;3;17;55
32247;36675;4;59;25
32256;36681;5;31;25
32265;36686;1;71;52
32274;36701;6;78;15
32283;36705;1;71;52
32292;36705;2;5;26
32301;36727;7;42;76
32310;36730;0;65;54
32319;36739;-1;66;72
32328;36743;8;86;96
32337;36764;3;17;55
32346;36775;4;59;25
32355;36781;5;31;25
32364;36801;6;78;15
32373;36805;1;71;52
32382;36805;2;5;26
32391;36827;7;42;76
32400;36830;0;65;54
32409;36839;-1;66;72
32418;36843;8;86;96
32427;36864;3;17;55
32436;36875;4;59;25
32445;36881;5;31;25
32454;36901;6;78;15
32463;36905;1;71;52
32472;36905;2;5;26
32481;36923;8;86;96
32490;36927;7;42;76
32499;36930;0;65;54
32508;36939;-1;66;72
32517;36941;7;42;76
32526;36964;3;17;55
32535;36975;4;59;25
32544;36981;5;31;25
32553;37001;6;78;15
32562;37005;1;71;52
32571;37005;2;5;26
32580;37023;8;86;96
32589;37030;0;65;54
32598;37038;2;5;26
32607;37039;-1;66;72
32616;37041;7;42;76
32625;37064;3;17;55
32634;37075;4;59;25
32643;37081;5;31;25
32652;37082;3;17;55
32661;37101;6;78;15
32670;37105;1;71;52
32679;37123;8;86;96
32688;37130;0;65;54
32697;37138;2;5;26
32706;37139;-1;66;72
32715;37141;7;42;76
32724;37175;4;59;25
32733;37181;5;31;25
32742;37182;3;17;55
32751;37201;6;78;15
32760;37205;1;71;52
32769;37223;8;86;96
32778;37230;0;65;54
32787;37238;2;5;26
32796;37239;-1;66;72
32805;37241;7;42;76
32814;37275;4;59;25
32823;37281;5;31;25
32832;37282;3;17;55
32841;37301;6;78;15
32850;37305;1;71;52
32859;37323;6;78;15
32868;37323;8;86;96
32877;37330;0;65;54
32886;37338;2;5;26
32895;37339;-1;66;72
32904;37341;7;42;76
32913;37370;0;65;54
32922;37375;4;59;25
32931;37381;5;31;25
32940;37382;3;17;55
32949;37405;1;71;52
32958;37410;4;59;25
32967;37423;6;78;15
32976;37423;8;86;96
32985;37438;2;5;26
32994;37439;-1;66;72
33003;37441;7;42;76
33012;37470;0;65;54
33021;37471;2;5;26
33030;37481;5;31;25
33039;37482;3;17;55
33048;37505;1;71;52
33057;37510;4;59;25
33066;37523;6;78;15
33075;37523;8;86;96
33084;37539;-1;66;72
33093;37541;7;42;76
33102;37570;0;65;54
33111;37571;2;5;26
33120;37581;5;31;25
33129;37582;3;17;55
33138;37605;1;71;52
33147;37610;4;59;25
33156;37623;6;78;15
33165;37623;8;86;96
33174;37628;8;86;96
33183;37639;-1;66;72
33192;37641;7;42;76
33201;37670;0;65;54
33210;37670;5;31;25
33219;37671;2;5;26
33228;37682;3;17;55
33237;37705;1;71;52
33246;37710;4;59;25
33255;37713;3;17;55
33264;37723;6;78;15
33273;37728;8;86;96
33282;37739;-1;66;72
33291;37741;7;42;76
33300;37768;-1;66;72
33309;37770;0;65;54
33318;37770;5;31;25
33327;37771;2;5;26
33336;37805;1;71;52
33345;37810;4;59;25
33354;37813;3;17;55
33363;37823;6;78;15
33372;37828;8;86;96
33381;37841;7;42;76
33390;37865;7;42;76
33399;37868;-1;66;72
33408;37870;0;65;54
33417;37870;5;31;25
33426;37871;2;5;26
33435;37905;1;71;52
33444;37910;4;59;25
33453;37913;3;17;55
33462;37923;6;78;15
33471;37928;8;86;96
33480;37965;7;42;76
33489;37968;-1;66;72
33498;37970;0;65;54
33507;37970;5;31;25
33516;37971;2;5;26
33525;38005;1;71;52
33534;38010;4;59;25
33543;38013;3;17;55
33552;38023;6;78;15
33561;38028;8;86;96
33570;38035;4;59;25
33579;38065;7;42;76
33588;38068;-1;66;72
33597;38070;0;65;54
33606;38070;5;31;25
33615;38071;2;5;26
33624;38105;1;71;52
33633;38113;3;17;55
33642;38123;6;78;15
33651;38128;8;86;96
33660;38135;4;59;25
33669;38165;7;42;76
33678;38168;-1;66;72
33687;38170;0;65;54
33696;38170;5;31;25
33705;38171;2;5;26
33714;38201;1;71;52
33723;38213;3;17;55
33732;38223;6;78;15
33741;38228;8;86;96
33750;38235;4;59;25
33759;38265;7;42;76
33768;38268;-1;66;72
33777;38270;0;65;54
33786;38270;5;31;25
33795;38271;2;5;26
33804;38301;1;71;52
33813;38311;7;42;76
33822;38313;3;17;55
33831;38323;6;78;15
33840;38328;8;86;96
33849;38335;4;59;25
33858;38368;-1;66;72
33867;38370;0;65;54
33876;38370;5;31;25
33885;38371;2;5;26
33894;38401;1;71;52
33903;38402;2;5;26
33912;38411;7;42;76
33921;38413;3;17;55
33930;38423;6;78;15
33939;38428;8;86;96
33948;38435;4;59;25
33957;38468;-1;66;72
33966;38470;0;65;54
33975;38470;5;31;25
33984;38501;1;71;52
33993;38502;2;5;26
34002;38511;7;42;76
34011;38513;3;17;55
34020;38515;8;86;96
34029;38523;6;78;15
34038;38532;3;17;55
34047;38535;4;59;25
34056;38568;-1;66;72
34065;38570;0;65;54
34074;38570;5;31;25
34083;38601;1;71;52
34092;38602;2;5;26
34101;38611;7;42;76
34110;38615;8;86;96
34119;38623;6;78;15
34128;38632;3;17;55
34137;38635;4;59;25
34146;38668;-1;66;72
34155;38670;0;65;54
34164;38670;5;31;25
34173;38701;1;71;52
34182;38702;2;5;26
34191;38711;7;42;76
34200;38715;8;86;96
34209;38718;4;59;25
34218;38723;6;78;15
34227;38732;3;17;55
34236;38750;6;78;15
34245;38761;0;65;54
34254;38768;-1;66;72
34263;38770;5;31;25
34272;38801;1;71;52
34281;38802;2;5;26
34290;38811;7;42;76
34299;38815;8;86;96
34308;38818;4;59;25
34317;38832;3;17;55
34326;38841;2;5;26
34335;38850;6;78;15
34344;38861;0;65;54
34353;38865;5;31;25
34362;38868;-1;66;72
34371;38901;1;71;52
34380;38911;7;42;76
34389;38915;8;86;96
34398;38918;4;59;25
34407;38932;3;17;55
34416;38941;2;5;26
34425;38950;6;78;15
34434;38961;0;65;54
34443;38965;5;31;25
34452;38968;-1;66;72
34461;38973;7;42;76
34470;39001;1;71;52
34479;39015;8;86;96
34488;39018;4;59;25
34497;39032;3;17;55
34506;39036;1;71;52
34515;39041;2;5;26
34524;39050;6;78;15
34533;39061;0;65;54
34542;39065;5;31;25
34551;39068;-1;66;72
34560;39073;7;42;76
34569;39115;8;86;96
34578;39118;4;59;25
34587;39132;3;17;55
34596;39136;1;71;52
34605;39141;2;5;26
34614;39150;6;78;15
34623;39161;0;65;54
34632;39165;5;31;25
34641;39166;6;78;15
34650;39168;-1;66;72
34659;39173;7;42;76
34668;39215;8;86;96
34677;39218;4;59;25
34686;39227;-1;66;72
34695;39232;3;17;55
34704;39236;1;71;52
34713;39241;2;5;26
34722;39261;0;65;54
34731;39265;5;31;25
34740;39266;6;78;15
34749;39273;7;42;76
34758;39315;8;86;96
34767;39318;4;59;25
34776;39327;-1;66;72
34785;39332;3;17;55
34794;39336;1;71;52
34803;39341;2;5;26
34812;39361;0;65;54
34821;39365;5;31;25
34830;39366;6;78;15
34839;39373;7;42;76
34848;39415;8;86;96
34857;39418;4;59;25
34866;39427;-1;66;72
34875;39432;3;17;55
34884;39436;1;71;52
34893;39441;2;5;26
34902;39461;0;65;54
34911;39465;5;31;25
34920;39466;6;78;15
34929;39473;7;42;76
34938;39515;8;86;96
34947;39518;4;59;25
34956;39522;1;71;52
34965;39527;-1;66;72
34974;39532;3;17;55
34983;39541;2;5;26
34992;39561;0;65;54
35001;39565;5;31;25
35010;39566;6;78;15
35019;39573;7;42;76
35028;39615;8;86;96
35037;39618;4;59;25
35046;39622;1;71;52
35055;39627;-1;66;72
35064;39632;3;17;55
35073;39641;2;5;26
35082;39661;0;65;54
35091;39665;5;31;25
35100;39666;6;78;15
35109;39673;7;42;76
35118;39696;5;31;25
35127;39715;8;86;96
35136;39718;4;59;25
35145;39722;1;71;52
35154;39727;-1;66;72
35163;39732;3;17;55
35172;39735;0;65;54
35181;39741;2;5;26
35190;39753;3;17;55
35199;39766;6;78;15
35208;39773;7;42;76
35217;39796;5;31;25
35226;39815;8;86;96
35235;39818;4;59;25
35244;39822;1;71;52
35253;39827;-1;66;72
35262;39835;0;65;54
35271;39841;2;5;26
35280;39853;3;17;55
35289;39854;4;59;25
35298;39856;8;86;96
35307;39866;6;78;15
35316;39873;7;42;76
35325;39896;5;31;25
35334;39922;1;71;52
35343;39927;-1;66;72
35352;39935;0;65;54
35361;39941;2;5;26
35370;39953;3;17;55
35379;39954;4;59;25
35388;39956;8;86;96
35397;39966;6;78;15
35406;39973;7;42;76
35415;39996;5;31;25
35424;40002;6;78;15
35433;40022;1;71;52
35442;40027;-1;66;72
35451;40035;0;65;54
35460;40041;2;5;26
35469;40053;3;17;55
35478;40054;4;59;25
35487;40056;8;86;96
35496;40063;2;5;26
35505;40073;7;42;76
35514;40096;5;31;25
35523;40102;6;78;15
35532;40122;1;71;52
35541;40127;-1;66;72
35550;40135;0;65;54
35559;40153;3;17;55
35568;40154;4;59;25
35577;40156;8;86;96
35586;40163;2;5;26
35595;40173;7;42;76
35604;40196;5;31;25
35613;40202;6;78;15
35622;40222;1;71;52
35631;40227;-1;66;72
35640;40235;0;65;54
35649;40253;3;17;55
35658;40254;4;59;25
35667;40256;8;86;96
35676;40263;2;5;26
35685;40273;7;42;76
35694;40296;5;31;25
35703;40302;6;78;15
35712;40319;1;71;52
35721;40323;3;17;55
35730;40327;-1;66;72
35739;40335;0;65;54
35748;40354;4;59;25
35757;40356;8;86;96
35766;40363;2;5;26
35775;40373;7;42;76
35784;40396;5;31;25
35793;40402;6;78;15
35802;40403;7;42;76
35811;40419;1;71;52
35820;40423;3;17;55
35829;40427;-1;66;72
35838;40435;0;65;54
35847;40454;4;59;25
35856;40456;8;86;96
35865;40463;2;5;26
35874;40488;8;86;96
35883;40496;5;31;25
35892;40502;6;78;15
35901;40503;7;42;76
35910;40519;1;71;52
35919;40523;3;17;55
35928;40527;-1;66;72
35937;40535;0;65;54
35946;40554;4;59;25
35955;40563;2;5;26
35964;40588;8;86;96
35973;40596;5;31;25
35982;40602;6;78;15
35991;40603;7;42;76
36000;40619;1;71;52
36009;40623;3;17;55
36018;40627;-1;66;72
36027;40635;0;65;54
36036;40639;-1;66;72
36045;40654;4;59;25
36054;40663;2;5;26
36063;40688;8;86;96
36072;40696;5;31;25
36081;40702;6;78;15
36090;40703;7;42;76
36099;40719;1;71;52
36108;40723;3;17;55
36117;40735;0;65;54
36126;40739;-1;66;72
36135;40754;4;59;25
36144;40763;2;5;26
36153;40788;8;86;96
36162;40795;4;59;25
36171;40796;5;31;25
36180;40802;6;78;15
36189;40803;7;42;76
36198;40819;1;71;52
36207;40823;3;17;55
36216;40835;0;65;54
36225;40839;-1;66;72
36234;40861;5;31;25
36243;40863;2;5;26
36252;40888;8;86;96
36261;40895;4;59;25
36270;40902;6;78;15
36279;40903;7;42;76
36288;40919;1;71;52
36297;40923;3;17;55
36306;40935;0;65;54
36315;40939;-1;66;72
36324;40961;5;31;25
36333;40963;2;5;26
36342;40988;8;86;96
36351;40995;4;59;25
36360;41002;6;78;15
36369;41003;7;42;76
36378;41019;1;71;52
36387;41023;3;17;55
36396;41035;0;65;54
36405;41039;-1;66;72
36414;41061;5;31;25
36423;41063;2;5;26
36432;41088;8;86;96
36441;41093;0;65;54
36450;41095;4;59;25
36459;41102;6;78;15
36468;41103;7;42;76
36477;41119;1;71;52
36486;41123;3;17;55
36495;41139;-1;66;72
36504;41141;2;5;26
36513;41161;5;31;25
36522;41188;8;86;96
36531;41193;0;65;54
36540;41195;4;59;25
36549;41202;6;78;15
36558;41203;7;42;76
36567;41219;1;71;52
36576;41223;3;17;55
36585;41239;-1;66;72
36594;41241;2;5;26
36603;41261;5;31;25
36612;41288;8;86;96
36621;41293;0;65;54
36630;41295;4;59;25
36639;41302;6;78;15
36648;41303;7;42;76
36657;41314;6;78;15
36666;41319;1;71;52
36675;41322;-1;66;72
36684;41323;3;17;55
36693;41341;2;5;26
36702;41361;5;31;25
36711;41388;8;86;96
36720;41393;0;65;54
36729;41395;4;59;25
36738;41403;7;42;76
36747;41414;6;78;15
36756;41415;1;71;52
36765;41422;-1;66;72
36774;41423;3;17;55
36783;41441;2;5;26
36792;41461;5;31;25
36801;41488;8;86;96
36810;41493;0;65;54
36819;41495;4;59;25
36828;41503;7;42;76
36837;41514;6;78;15
36846;41515;1;71;52
36855;41522;-1;66;72
36864;41523;3;17;55
36873;41541;2;5;26
36882;41561;5;31;25
36891;41585;3;17;55
36900;41588;8;86;96
36909;41593;0;65;54
36918;41595;4;59;25
36927;41603;7;42;76
36936;41610;5;31;25
36945;41614;6;78;15
36954;41615;1;71;52
36963;41622;-1;66;72
36972;41629;0;65;54
36981;41641;2;5;26
